Razão Social,CNPJ,Linhas de Fornecimento,Tipo,Situação Documento,Documento,Status,Data de Vencimento,Situação Análise Documento
R.M. LOCADORA DE VEICULOS E TURISMO LTDA,07882647000133,PRESTAÇÃO DE SERVIÇOS DE TRANSPORTE FRETADO,SERVICO,REGULAR,Certidão Negativa de Débitos Trabalhistas,A vencer,2026-12-29T00:00:00-04:00,NÃO ANALISADO
R.M. LOCADORA DE VEICULOS E TURISMO LTDA,07882647000133,PRESTAÇÃO DE SERVIÇOS DE TRANSPORTE FRETADO,SERVICO,ALERTA,Comprovante de Inscrição Sintegra,A vencer,,NÃO ANALISADO
RACHADEL SERVICOS E TECNOLOGIA LTDA,48860659000144,"PRESTAÇÃO DE SERVIÇOS DE CONSTRUÇÃO DO ESTACIONAMENTO, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO 400HZ, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO TÉCNICA",SERVICO,ALERTA,CERTIDÃO JUDICIAL CRIMINAL - TRF,A vencer,,NÃO ANALISADO
RACHADEL SERVICOS E TECNOLOGIA LTDA,48860659000144,"PRESTAÇÃO DE SERVIÇOS DE CONSTRUÇÃO DO ESTACIONAMENTO, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO 400HZ, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO TÉCNICA",SERVICO,ALERTA,CERTIDÃO JUDICIAL CÍVEL - TRF,A vencer,,NÃO ANALISADO
RACHADEL SERVICOS E TECNOLOGIA LTDA,48860659000144,"PRESTAÇÃO DE SERVIÇOS DE CONSTRUÇÃO DO ESTACIONAMENTO, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO 400HZ, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO TÉCNICA",SERVICO,ALERTA,CERTIDÃO NEGATIVA RECEITA ESTADUAL,A vencer,,NÃO ANALISADO
RACHADEL SERVICOS E TECNOLOGIA LTDA,48860659000144,"PRESTAÇÃO DE SERVIÇOS DE CONSTRUÇÃO DO ESTACIONAMENTO, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO 400HZ, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO TÉCNICA",SERVICO,REGULAR,CERTIFICADO DE REGULARIDADE FGTS,A vencer,2026-08-25T00:00:00-04:00,NÃO ANALISADO
RACHADEL SERVICOS E TECNOLOGIA LTDA,48860659000144,"PRESTAÇÃO DE SERVIÇOS DE CONSTRUÇÃO DO ESTACIONAMENTO, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO 400HZ, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO TÉCNICA",SERVICO,REGULAR,CND Federal,A vencer,2026-12-29T00:00:00-04:00,NÃO ANALISADO
RACHADEL SERVICOS E TECNOLOGIA LTDA,48860659000144,"PRESTAÇÃO DE SERVIÇOS DE CONSTRUÇÃO DO ESTACIONAMENTO, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO 400HZ, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO TÉCNICA",SERVICO,REGULAR,Cartão CNPJ,A vencer,2027-07-02T00:00:00-04:00,NÃO ANALISADO
RACHADEL SERVICOS E TECNOLOGIA LTDA,48860659000144,"PRESTAÇÃO DE SERVIÇOS DE CONSTRUÇÃO DO ESTACIONAMENTO, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO 400HZ, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO TÉCNICA",SERVICO,REGULAR,Certidão Negativa de Débitos Trabalhistas,A vencer,2026-12-29T00:00:00-04:00,NÃO ANALISADO
RACHADEL SERVICOS E TECNOLOGIA LTDA,48860659000144,"PRESTAÇÃO DE SERVIÇOS DE CONSTRUÇÃO DO ESTACIONAMENTO, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO 400HZ, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO TÉCNICA",SERVICO,REGULAR,Comprovante de Inscrição Sintegra,A vencer,2027-07-02T00:00:00-04:00,NÃO ANALISADO
RADAR ENGENHARIA E MEIO AMBIENTE LTDA,44744093000134,"PRESTAÇÃO DE SERVIÇOS DE JARDINAGEM, CERCAMENTO, PAISAGISMO E DRENAGEM",SERVICO,REGULAR,CERTIDÃO JUDICIAL CRIMINAL - TRF,A vencer,2026-09-23T00:00:00-04:00,NÃO ANALISADO
RADAR ENGENHARIA E MEIO AMBIENTE LTDA,44744093000134,"PRESTAÇÃO DE SERVIÇOS DE JARDINAGEM, CERCAMENTO, PAISAGISMO E DRENAGEM",SERVICO,REGULAR,CERTIDÃO JUDICIAL CÍVEL - TRF,A vencer,2026-09-23T00:00:00-04:00,NÃO ANALISADO
RADAR ENGENHARIA E MEIO AMBIENTE LTDA,44744093000134,"PRESTAÇÃO DE SERVIÇOS DE JARDINAGEM, CERCAMENTO, PAISAGISMO E DRENAGEM",SERVICO,REGULAR,CERTIDÃO NEGATIVA RECEITA ESTADUAL,A vencer,2026-08-24T00:00:00-04:00,NÃO ANALISADO
RADAR ENGENHARIA E MEIO AMBIENTE LTDA,44744093000134,"PRESTAÇÃO DE SERVIÇOS DE JARDINAGEM, CERCAMENTO, PAISAGISMO E DRENAGEM",SERVICO,REGULAR,CERTIFICADO DE REGULARIDADE FGTS,A vencer,2026-08-24T00:00:00-04:00,NÃO ANALISADO
RADAR ENGENHARIA E MEIO AMBIENTE LTDA,44744093000134,"PRESTAÇÃO DE SERVIÇOS DE JARDINAGEM, CERCAMENTO, PAISAGISMO E DRENAGEM",SERVICO,REGULAR,CND Federal,A vencer,2026-12-22T00:00:00-04:00,NÃO ANALISADO
RADAR ENGENHARIA E MEIO AMBIENTE LTDA,44744093000134,"PRESTAÇÃO DE SERVIÇOS DE JARDINAGEM, CERCAMENTO, PAISAGISMO E DRENAGEM",SERVICO,REGULAR,Cartão CNPJ,A vencer,2027-06-25T00:00:00-04:00,NÃO ANALISADO
RADAR ENGENHARIA E MEIO AMBIENTE LTDA,44744093000134,"PRESTAÇÃO DE SERVIÇOS DE JARDINAGEM, CERCAMENTO, PAISAGISMO E DRENAGEM",SERVICO,REGULAR,Certidão Negativa de Débitos Trabalhistas,A vencer,2026-12-22T00:00:00-04:00,NÃO ANALISADO
RADAR ENGENHARIA E MEIO AMBIENTE LTDA,44744093000134,"PRESTAÇÃO DE SERVIÇOS DE JARDINAGEM, CERCAMENTO, PAISAGISMO E DRENAGEM",SERVICO,ALERTA,Comprovante de Inscrição Sintegra,A vencer,,NÃO ANALISADO
SAO FRANCISCO ATENDIMENTO EMERGENCIAL LTDA,12069791000195,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,REGULAR,CERTIDÃO JUDICIAL CRIMINAL - TRF,A vencer,2026-09-22T00:00:00-04:00,NÃO ANALISADO
SAO FRANCISCO ATENDIMENTO EMERGENCIAL LTDA,12069791000195,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,REGULAR,CERTIDÃO JUDICIAL CÍVEL - TRF,A vencer,2026-09-22T00:00:00-04:00,NÃO ANALISADO
SAO FRANCISCO ATENDIMENTO EMERGENCIAL LTDA,12069791000195,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,REGULAR,CERTIDÃO NEGATIVA RECEITA ESTADUAL,A vencer,2026-12-24T00:00:00-04:00,NÃO ANALISADO
SAO FRANCISCO ATENDIMENTO EMERGENCIAL LTDA,12069791000195,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,REGULAR,CERTIFICADO DE REGULARIDADE FGTS,A vencer,2026-08-10T00:00:00-04:00,NÃO ANALISADO
SAO FRANCISCO ATENDIMENTO EMERGENCIAL LTDA,12069791000195,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,ALERTA,CND Federal,A vencer,,NÃO ANALISADO
SAO FRANCISCO ATENDIMENTO EMERGENCIAL LTDA,12069791000195,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,REGULAR,Cartão CNPJ,A vencer,2027-06-24T00:00:00-04:00,NÃO ANALISADO
SAO FRANCISCO ATENDIMENTO EMERGENCIAL LTDA,12069791000195,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,REGULAR,Certidão Negativa de Débitos Trabalhistas,A vencer,2026-12-21T00:00:00-04:00,NÃO ANALISADO
SAO FRANCISCO ATENDIMENTO EMERGENCIAL LTDA,12069791000195,PRESTAÇÃO DE SERVIÇOS DE PREVENÇÃO E COMBATE A INCÊNDIO,SERVICO,ALERTA,Comprovante de Inscrição Sintegra,A vencer,,NÃO ANALISADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,REGULAR,CERTIDÃO JUDICIAL CRIMINAL - TRF,A vencer,2026-12-22T00:00:00-04:00,NÃO ANALISADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,REGULAR,CERTIDÃO JUDICIAL CÍVEL - TRF,A vencer,2026-12-22T00:00:00-04:00,NÃO ANALISADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,NEUTRO,CERTIDÃO NEGATIVA RECEITA ESTADUAL,A vencer,2027-01-03T00:00:00-04:00,REPROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,REGULAR,CERTIFICADO DE REGULARIDADE FGTS,A vencer,2026-08-22T00:00:00-04:00,NÃO ANALISADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,REGULAR,CND Federal,A vencer,2026-12-22T00:00:00-04:00,NÃO ANALISADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,REGULAR,Cartão CNPJ,A vencer,2027-06-25T00:00:00-04:00,NÃO ANALISADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,REGULAR,Certidão Negativa de Débitos Trabalhistas,A vencer,2027-01-23T00:00:00-04:00,NÃO ANALISADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,IRREGULAR,Comprovante de Inscrição Sintegra,A vencer,2027-06-25T00:00:00-04:00,REPROVADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,,CERTIDÃO JUDICIAL CRIMINAL - TRF,Não anexado,,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,,CERTIDÃO JUDICIAL CÍVEL - TRF,Não anexado,,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,ALERTA,CERTIDÃO NEGATIVA RECEITA ESTADUAL,A vencer,,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,REGULAR,CERTIFICADO DE REGULARIDADE FGTS,A vencer,2026-08-23T00:00:00-04:00,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,NEUTRO,CND Federal,A vencer,2026-08-24T00:00:00-04:00,REPROVADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,REGULAR,Cartão CNPJ,A vencer,2026-12-23T00:00:00-04:00,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,REGULAR,Certidão Negativa de Débitos Trabalhistas,A vencer,2027-01-02T00:00:00-04:00,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,ALERTA,Comprovante de Inscrição Sintegra,A vencer,,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,NEUTRO,CERTIDÃO JUDICIAL CRIMINAL - TRF,A vencer,2026-09-14T00:00:00-04:00,APROVADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000304,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,REGULAR,CERTIDÃO JUDICIAL CRIMINAL - TRF,A vencer,2026-09-30T00:00:00-04:00,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,NEUTRO,CERTIDÃO JUDICIAL CÍVEL - TRF,A vencer,2026-09-14T00:00:00-04:00,APROVADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000304,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,ALERTA,CERTIDÃO JUDICIAL CÍVEL - TRF,A vencer,,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,NEUTRO,CERTIDÃO NEGATIVA RECEITA ESTADUAL,A vencer,2026-09-11T00:00:00-04:00,APROVADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000304,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,ALERTA,CERTIDÃO NEGATIVA RECEITA ESTADUAL,A vencer,,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,REGULAR,CERTIFICADO DE REGULARIDADE FGTS,Vencido,2026-07-31T00:00:00-04:00,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000304,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,REGULAR,CERTIFICADO DE REGULARIDADE FGTS,Vencido,2026-07-31T00:00:00-04:00,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,NEUTRO,CND Federal,A vencer,2026-12-02T00:00:00-04:00,APROVADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000304,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,ALERTA,CND Federal,A vencer,,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,REGULAR,Cartão CNPJ,A vencer,2027-01-08T00:00:00-04:00,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000304,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,REGULAR,Cartão CNPJ,A vencer,2027-07-02T00:00:00-04:00,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,NEUTRO,Certidão Negativa de Débitos Trabalhistas,Vencido,2026-07-25T00:00:00-04:00,APROVADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000304,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,REGULAR,Certidão Negativa de Débitos Trabalhistas,A vencer,2026-12-29T00:00:00-04:00,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,REGULAR,Comprovante de Inscrição Sintegra,A vencer,2027-01-08T00:00:00-04:00,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000304,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,REGULAR,Comprovante de Inscrição Sintegra,A vencer,2027-07-02T00:00:00-04:00,NÃO ANALISADO
TERRAPLEIN LTDA,21591994000138,"PRESTAÇÃO DE SERVIÇOS DE CONDUÇÃO DE VEÍCULOS PESADOS, PRESTAÇÃO DE SERVIÇOS DE CONSTRUÇÃO DO ESTACIONAMENTO",SERVICO,ALERTA,CERTIDÃO JUDICIAL CRIMINAL - TRF,A vencer,,NÃO ANALISADO
TERRAPLEIN LTDA,21591994000138,"PRESTAÇÃO DE SERVIÇOS DE CONDUÇÃO DE VEÍCULOS PESADOS, PRESTAÇÃO DE SERVIÇOS DE CONSTRUÇÃO DO ESTACIONAMENTO",SERVICO,ALERTA,CERTIDÃO JUDICIAL CÍVEL - TRF,A vencer,,NÃO ANALISADO
TERRAPLEIN LTDA,21591994000138,"PRESTAÇÃO DE SERVIÇOS DE CONDUÇÃO DE VEÍCULOS PESADOS, PRESTAÇÃO DE SERVIÇOS DE CONSTRUÇÃO DO ESTACIONAMENTO",SERVICO,ALERTA,CERTIDÃO NEGATIVA RECEITA ESTADUAL,A vencer,,NÃO ANALISADO
TERRAPLEIN LTDA,21591994000138,"PRESTAÇÃO DE SERVIÇOS DE CONDUÇÃO DE VEÍCULOS PESADOS, PRESTAÇÃO DE SERVIÇOS DE CONSTRUÇÃO DO ESTACIONAMENTO",SERVICO,REGULAR,CERTIFICADO DE REGULARIDADE FGTS,A vencer,2026-08-12T00:00:00-04:00,NÃO ANALISADO
TERRAPLEIN LTDA,21591994000138,"PRESTAÇÃO DE SERVIÇOS DE CONDUÇÃO DE VEÍCULOS PESADOS, PRESTAÇÃO DE SERVIÇOS DE CONSTRUÇÃO DO ESTACIONAMENTO",SERVICO,IRREGULAR,CND Federal,A vencer,2026-08-15T00:00:00-04:00,NÃO ANALISADO
TERRAPLEIN LTDA,21591994000138,"PRESTAÇÃO DE SERVIÇOS DE CONDUÇÃO DE VEÍCULOS PESADOS, PRESTAÇÃO DE SERVIÇOS DE CONSTRUÇÃO DO ESTACIONAMENTO",SERVICO,REGULAR,Cartão CNPJ,A vencer,2027-07-03T00:00:00-04:00,NÃO ANALISADO
TERRAPLEIN LTDA,21591994000138,"PRESTAÇÃO DE SERVIÇOS DE CONDUÇÃO DE VEÍCULOS PESADOS, PRESTAÇÃO DE SERVIÇOS DE CONSTRUÇÃO DO ESTACIONAMENTO",SERVICO,REGULAR,Certidão Negativa de Débitos Trabalhistas,A vencer,2027-01-23T00:00:00-04:00,NÃO ANALISADO
TERRAPLEIN LTDA,21591994000138,"PRESTAÇÃO DE SERVIÇOS DE CONDUÇÃO DE VEÍCULOS PESADOS, PRESTAÇÃO DE SERVIÇOS DE CONSTRUÇÃO DO ESTACIONAMENTO",SERVICO,REGULAR,Comprovante de Inscrição Sintegra,A vencer,2026-12-23T00:00:00-04:00,NÃO ANALISADO
TERRAPRIME CONSTRUTORA E INCORPORADORA LTDA,09265066000188,PRESTAÇÃO DE SERVIÇOS DE CONTRUÇÃO DE HANGAR,SERVICO,REGULAR,CERTIDÃO JUDICIAL CRIMINAL - TRF,A vencer,2026-09-30T00:00:00-04:00,NÃO ANALISADO
TERRAPRIME CONSTRUTORA E INCORPORADORA LTDA,09265066000188,PRESTAÇÃO DE SERVIÇOS DE CONTRUÇÃO DE HANGAR,SERVICO,REGULAR,CERTIDÃO JUDICIAL CÍVEL - TRF,A vencer,2026-09-30T00:00:00-04:00,NÃO ANALISADO
TERRAPRIME CONSTRUTORA E INCORPORADORA LTDA,09265066000188,PRESTAÇÃO DE SERVIÇOS DE CONTRUÇÃO DE HANGAR,SERVICO,ALERTA,CERTIDÃO NEGATIVA RECEITA ESTADUAL,A vencer,,NÃO ANALISADO
TERRAPRIME CONSTRUTORA E INCORPORADORA LTDA,09265066000188,PRESTAÇÃO DE SERVIÇOS DE CONTRUÇÃO DE HANGAR,SERVICO,REGULAR,CERTIFICADO DE REGULARIDADE FGTS,Vencido,2026-07-16T00:00:00-04:00,NÃO ANALISADO
TERRAPRIME CONSTRUTORA E INCORPORADORA LTDA,09265066000188,PRESTAÇÃO DE SERVIÇOS DE CONTRUÇÃO DE HANGAR,SERVICO,ALERTA,CND Federal,A vencer,,NÃO ANALISADO
TERRAPRIME CONSTRUTORA E INCORPORADORA LTDA,09265066000188,PRESTAÇÃO DE SERVIÇOS DE CONTRUÇÃO DE HANGAR,SERVICO,REGULAR,Cartão CNPJ,A vencer,2027-07-02T00:00:00-04:00,NÃO ANALISADO
TERRAPRIME CONSTRUTORA E INCORPORADORA LTDA,09265066000188,PRESTAÇÃO DE SERVIÇOS DE CONTRUÇÃO DE HANGAR,SERVICO,REGULAR,Certidão Negativa de Débitos Trabalhistas,A vencer,2026-12-29T00:00:00-04:00,NÃO ANALISADO
TERRAPRIME CONSTRUTORA E INCORPORADORA LTDA,09265066000188,PRESTAÇÃO DE SERVIÇOS DE CONTRUÇÃO DE HANGAR,SERVICO,IRREGULAR,Comprovante de Inscrição Sintegra,A vencer,2027-07-02T00:00:00-04:00,NÃO ANALISADO
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749000115,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,REGULAR,CERTIDÃO JUDICIAL CRIMINAL - TRF,A vencer,2026-10-07T00:00:00-04:00,NÃO ANALISADO
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL E LIMPEZA,SERVICO,,CERTIDÃO JUDICIAL CRIMINAL - TRF,Não anexado,,NÃO ANALISADO
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749002401,PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL E LIMPEZA,SERVICO,REGULAR,CERTIDÃO JUDICIAL CRIMINAL - TRF,A vencer,2026-09-30T00:00:00-04:00,NÃO ANALISADO
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749000115,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,IRREGULAR,CERTIDÃO JUDICIAL CÍVEL - TRF,A vencer,2026-10-07T00:00:00-04:00,NÃO ANALISADO
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL E LIMPEZA,SERVICO,,CERTIDÃO JUDICIAL CÍVEL - TRF,Não anexado,,NÃO ANALISADO
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749002401,PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL E LIMPEZA,SERVICO,REGULAR,CERTIDÃO JUDICIAL CÍVEL - TRF,A vencer,2026-09-30T00:00:00-04:00,NÃO ANALISADO
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749000115,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,NEUTRO,CERTIDÃO NEGATIVA RECEITA ESTADUAL,A vencer,2026-08-09T00:00:00-04:00,APROVADO
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL E LIMPEZA,SERVICO,NEUTRO,CERTIDÃO NEGATIVA RECEITA ESTADUAL,A vencer,2026-08-23T00:00:00-04:00,APROVADO
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749002401,PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL E LIMPEZA,SERVICO,ALERTA,CERTIDÃO NEGATIVA RECEITA ESTADUAL,A vencer,,NÃO ANALISADO
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749000115,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,REGULAR,CERTIFICADO DE REGULARIDADE FGTS,A vencer,2026-08-08T00:00:00-04:00,NÃO ANALISADO
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL E LIMPEZA,SERVICO,REGULAR,CERTIFICADO DE REGULARIDADE FGTS,A vencer,2026-08-08T00:00:00-04:00,NÃO ANALISADO
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749002401,PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL E LIMPEZA,SERVICO,REGULAR,CERTIFICADO DE REGULARIDADE FGTS,Vencido,2026-07-15T00:00:00-04:00,NÃO ANALISADO
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749000115,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,IRREGULAR,CND Federal,A vencer,2026-11-11T00:00:00-04:00,NÃO ANALISADO
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL E LIMPEZA,SERVICO,NEUTRO,CND Federal,A vencer,2026-11-03T00:00:00-04:00,APROVADO
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749002401,PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL E LIMPEZA,SERVICO,ALERTA,CND Federal,A vencer,,NÃO ANALISADO
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749000115,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,REGULAR,Cartão CNPJ,A vencer,2026-12-23T00:00:00-04:00,NÃO ANALISADO
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL E LIMPEZA,SERVICO,REGULAR,Cartão CNPJ,A vencer,2026-12-23T00:00:00-04:00,NÃO ANALISADO
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749002401,PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL E LIMPEZA,SERVICO,REGULAR,Cartão CNPJ,A vencer,2027-07-02T00:00:00-04:00,NÃO ANALISADO
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749000115,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,REGULAR,Certidão Negativa de Débitos Trabalhistas,A vencer,2026-12-13T00:00:00-04:00,NÃO ANALISADO
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL E LIMPEZA,SERVICO,NEUTRO,Certidão Negativa de Débitos Trabalhistas,A vencer,2026-08-23T00:00:00-04:00,APROVADO
