Razão Social,CPF/CNPJ,Situação da solicitação,Área da pendência,Documento,Marcas e representações,Pendência
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,"WILDEMAR DA SILVA XAVIER TINDOU - 03/26 - Março 2026 - Ficha de EPI sem relatório de assinatura digital, não constam todos os epi's referente a função."
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,"WENIA CARLA SILVA DE SOUSA - ASO, sem o risco físico."
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,"WENIA CARLA SILVA DE SOUSA - ASO, sem o risco físico conforme o PCMSO."
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,WENIA CARLA SILVA DE SOUSA - Capacitação de acordo com a ordem de serviço sem relatório de assinatura digital.
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,"WENIA CARLA SILVA DE SOUSA - 03/26 - Março 2026 - Ficha de EPI, sem relatório de assinatura digital, não constam todos os epi's referente a função."
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,"VALDETE BERNARDINO DA SILVA SOUZA - 03/26 - Março 2026 - Ficha de EPI, não constam todos os epi's referente a função, deve ser assinado todos os campos das entregas de epi's, sem relatório de assinatura digital."
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,"VALDETE BERNARDINO DA SILVA SOUZA - 06/26 - Junho 2026 - Cartão ponto com total de horas extras ou noturnas, sem relatório de assinatura digital."
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,"REGINALDO MACEDO DA SILVA - Capacitação de acordo com a ordem de serviço, sem relatório de assinatura digital."
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,"REGINALDO MACEDO DA SILVA - 03/26 - Março 2026 - Ficha de EPI, sem relatório de assinatura digital."
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,"REGINALDO MACEDO DA SILVA - 06/26 - Junho 2026 - Cartão ponto com total de horas extras ou noturnas, sem relatório de assinatura digital."
IN HAUS INDUSTRIAL E SERVICOS DE LOGISTICA S/A,05208211001100,APROVADO,DOCUMENTOS,Comprovante de Inscrição Sintegra,,"Comprovante de Inscrição Sintegra:

Documento que está em anexo,  é uma Certidão Negativa de Débitos Fiscais (emitida pela SEFAZ-PE). Ele serve unicamente para atestar a ausência de débitos inscritos na Dívida Ativa estadual, e não para comprovar a inscrição cadastral de ICMS/Sintegra."
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,"RENATO SEVERIANO LIMA - ASO, sem risco físico conforme o PCMSO."
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,"RENATO SEVERIANO LIMA - Capacitação de acordo com a ordem de serviço, sem relatório de assinatura digital."
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,"RENATO SEVERIANO LIMA - 03/26 - Março 2026 - Ficha de EPI, sem relatório de assinatura digital."
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,"RENATO SEVERIANO LIMA - 06/26 - Junho 2026 - Cartão ponto com total de horas extras ou noturnas, sem relatório de assinatura digital."
IN HAUS INDUSTRIAL E SERVICOS DE LOGISTICA S/A,05208211001100,APROVADO,DOCUMENTOS,PGR - GERAL,,"PGR:

Para aprovação, os documentos devem apresentar total alinhamento e igualdade nas informações integradas, conforme a NR-1 (item 1.5.3.1) e a NR-7 (item 7.5.1).

Inconformidades identificadas:

Divergência PCMSO x PGR: O PGR aponta ruído para Operador de Máquinas, mas o PCMSO omite a Audiometria para este cargo. Os exames do PCMSO devem corresponder exatamente aos riscos do PGR.

Plano de Ação (NR-1, 1.5.5.2): Cronograma com datas e locais incoerentes no PGRO."
IN HAUS INDUSTRIAL E SERVICOS DE LOGISTICA S/A,05208211001100,APROVADO,DOCUMENTOS,PCMSO,,"PCMSO:

Para aprovação, os documentos devem apresentar total alinhamento e igualdade nas informações integradas, conforme a NR-1 (item 1.5.3.1) e a NR-7 (item 7.5.1).

Inconformidades identificadas:

Divergência PCMSO x PGR: O PGR aponta ruído para Operador de Máquinas, mas o PCMSO omite a Audiometria para este cargo. Os exames do PCMSO devem corresponder exatamente aos riscos do PGR.

Plano de Ação (NR-1, 1.5.5.2): Cronograma com datas e locais incoerentes no PGRO."
IN HAUS INDUSTRIAL E SERVICOS DE LOGISTICA S/A,05208211001100,APROVADO,DOCUMENTOS,,,CERTIDÃO JUDICIAL CRIMINAL - TRF: Documento necessário.
IN HAUS INDUSTRIAL E SERVICOS DE LOGISTICA S/A,05208211001100,APROVADO,DOCUMENTOS,,,CERTIDÃO JUDICIAL CÍVEL - TRF: Necessário incluir documento.
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,"ROBERTO MORAIS DA SILVA - Capacitação de acordo com a ordem de serviço, sem relatório de assinatura digital."
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,"ROBERTO MORAIS DA SILVA - 03/26 - Março 2026 - Ficha de EPI, sem relatório de assinatura digital."
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,"ROBERTO MORAIS DA SILVA - 06/26 - Junho 2026 - Cartão ponto com total de horas extras ou noturnas, sem relatório de assinatura digital."
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,"RONEY SIMAO DE OLIVEIRA - Capacitação de acordo com a ordem de serviço, sem relatório de assinatura digital."
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,"RONEY SIMAO DE OLIVEIRA - 03/26 - Março 2026 - Ficha de EPI, não constam todos os epi's referente a função, sem relatório de assinatura digital."
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,"RONEY SIMAO DE OLIVEIRA - 06/26 - Junho 2026 - Cartão ponto com total de horas extras ou noturnas, sem relatório de assinatura digital."
"VANDERLANDE INDUSTRIES DO BRASIL COMERCIALIZACAO, IMPORTACAO E INSTALACAO DE SISTEMAS DE BAGAGEM LTD",15006247000869,APROVADO,DOCUMENTOS,CONVENÇÃO COLETIVA DA CATEGORIA GERAL,,CONVENÇÃO COLETIVA DA CATEGORIA - Trazer a CCT que cubra a vigência de 12/25 em diante
IN HAUS INDUSTRIAL E SERVICOS DE LOGISTICA S/A,05208211001100,APROVADO,TERCEIROS,,,"PCMSO e PGR são responsáveis pela validação e conformidade dos ASOS, dos colaboradores. Verificar atentamente a cada item sinalizado em ambos programas, para evitar multas ou demais problemas fiscais."
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,DOCUMENTOS,Seguro de Responsabilidade Civil,,"Seguro de Responsabilidade Civil: 

Documento em anexo não corresponde ao CNPJ registrado no cadastro. 
Documento está em nome da PROPARK ESTACIONAMENTOS LTDA JURÍDICA 010.755.459/0001-59. 

Verificar e anexar documento em nome da: Leve Estacionamento CNPJ: 34.331.150/0001-08."
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,DOCUMENTOS,Seguro garantia,,"Seguro garantia:

Documento em anexo está ilegível para leitura e análise."
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,DOCUMENTOS,CIPA - composição / reuniões / atas/ treinamento,,"CIPA - composição / reuniões / atas/ treinamento:

Enviar os certificados devidamente assinados pelo instrutor responsável. 
Anexar o Termo de Designação de CIPA (ou a Ata de Posse / Eleição, conforme o dimensionamento do estabelecimento).
Anexar o Calendário de Reuniões Ordinárias ou Cronograma de Ações de CIPA."
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,DOCUMENTOS,,,"KIT RESCISÃO - 06/26 - Junho 2026:

Termo de rescisão sem assinaturas do colaborador e represente da empresa, Kit incompleto - falta guias de pagamento de FGTS, cópia ultima folha ponto trabalhada e assinada."
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,DOCUMENTOS,KIT RESCISÃO,06/26 - Junho 2026,"KIT RESCISÃO - 06/26 - Junho 2026:

Termo de rescisão sem assinaturas do colaborador JOSENILDO, e represente da empresa, Kit incompleto - falta guias de pagamento de FGTS, cópia ultima folha ponto trabalhada e assinada."
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"MARILENE PEREIRA DE SOUZA - 06/26 - Junho 2026 - Ficha de EPI:

Reenviar arquivo, imagem está cortando assinatura do colaborador no rodapé da pagina. "
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,ASO: Declaração anexada será registra para entrega a contratante.
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"MARILENE PEREIRA DE SOUZA - 06/26 - Junho 2026 - Cartão ponto com total de horas extras ou noturnas;

Folha sem assinatura do colaborador e gestor imediato. "
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"MARILENE PEREIRA DE SOUZA - ASO:

Declaração será vinculado aos relatórios de devolutivas a contratante. "
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"MAYARA DE OLIVEIRA CARVALHO - ASO:

Declaração inclusa para devolutiva em relatório á contratante. "
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"MAYARA DE OLIVEIRA CARVALHO - 06/26 - Junho 2026 - Cartão ponto com total de horas extras ou noturnas:

Documento não apresenta assinatura do colaborador e gestor imediato. 
Divergências em tempo de intervalo/descanso, intrajornada. Dias com 30 minutos de descanso, conferir se colaboradores estão cumprindo o tempo correto. 
"
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"JOAO VITOR MARTINS DA SILVA - ASO:

Declaração será vinculada ao relatório mensal à contratante. "
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"JOAO VITOR MARTINS DA SILVA - Ordens de Serviço:

Documento deve ser atualizado conforme local onde colaborador está prestando serviços atualmente, assim como informações da empresa serem de acordo com o cadastro. "
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"JOAO VITOR MARTINS DA SILVA - Capacitação de acordo com a ordem de serviço:

Documento deve ser atualizado conforme lotação atual do colaborador, assim como alinhada aos dados do cadastro. "
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"JOAO VITOR MARTINS DA SILVA - 06/26 - Junho 2026 - Ficha de EPI:

Documento editado, sendo considerado rasurado  e não original. Necessário documento atualizado. "
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"JOAO VITOR MARTINS DA SILVA - 06/26 - Junho 2026 - Cartão ponto com total de horas extras ou noturnas: 

*Folha sem assinatura do gestor e colaborador.

*Pagamento incorreto de frações de minutos de HE Intrajornada nos dias com pausa reduzida (29/05, 31/05, 06/06, 08/06, 10/06, 12/06 e 20/06). A CCT exige indenização integral de 1 hora extra a 60% por dia de descumprimento. Verificar e corrigir, reenviar folha para nova análise. "
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"GUSTAVO SOUZA FERREIRA - ASO:

Declaração será vinculada ao relatório mensal à contratante. "
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"GUSTAVO SOUZA FERREIRA - 06/26 - Junho 2026 - Cartão ponto com total de horas extras ou noturnas.

Documento sem assinatura do colaborador e gestor. "
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"HYURI MATEUS DOS SANTOS BARBOSA - ASO:

Declaração será inclusa no relatório mensal à contratante. "
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"HYURI MATEUS DOS SANTOS BARBOSA - Ordens de Serviço:

Cadastro do colaborador, no sistema, está como lotação em Vitória - VIX. Diverge do documento. Verificar e alinhar para manter a conformidade  "
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"HYURI MATEUS DOS SANTOS BARBOSA - Capacitação de acordo com a ordem de serviço:

Verificar conformidade entre documento e cadastro no sistema, consta lotação em locais diferentes. "
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"HYURI MATEUS DOS SANTOS BARBOSA - 06/26 - Junho 2026 - Ficha de EPI.

Local de lotação do colaborador, no sistema, diverge dos documentos.
Verificar e alinhar informações para deixar em conformidade. "
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"HYURI MATEUS DOS SANTOS BARBOSA - 06/26 - Junho 2026 - Cartão ponto com total de horas extras ou noturnas.

Documento sem assinatura de gestor e colaborador. "
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"DANIELA CORREA DA SILVA - ASO.

Documento anexado será encaminhado junto ao relatório mensal à contratante. "
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"DANIELA CORREA DA SILVA - 06/26 - Junho 2026 - Cartão ponto com total de horas extras ou noturnas:

*Ausência de assinaturas do colaborador e gestor. 

*Batidas Incompletas/Inconsistentes: Registros sem encerramento de jornada nos dias 28/05 e 09/06 (apenas marcação de entrada), gerando lançamentos incorretos de atraso (-11h cada).

"
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"GILSON JOSE MARTINS MAGALHAES JUNIOR - ASO.

Documento em anexo, será enviado junto ao relatório mensal para contratante. "
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"GILSON JOSE MARTINS MAGALHAES JUNIOR - Ordens de Serviço:

Necessário documento atualizado em conformidade com a lotação atual do colaborador. "
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"GILSON JOSE MARTINS MAGALHAES JUNIOR - Capacitação de acordo com a ordem de serviço.

Necessário documento com as informações atualizadas de acordo com a lotação atual do colaborador."
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"GILSON JOSE MARTINS MAGALHAES JUNIOR - 06/26 - Junho 2026 -  

*Intervalo Intrajornada Omitido: Ausência de registro do intervalo de almoço/janta nos dias 03/06, 05/06, 13/06 e 15/06 (apenas batida inicial e final), gerando lançamento incorreto de 1h extra intrajornada nesses dias.

* Registro atípico em 01/06 (08:36 às 18:47 com ajuste manual) gerando atraso e jornada divergente do padrão da escala.

* Documento sem assinatura do gestor e colaborador. 

"
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,RAMON CLEITON SOUZA DO NASCIMENTO - ASO sem risco físico.
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,RAMON CLEITON SOUZA DO NASCIMENTO - Capacitação de acordo com a ordem de serviço sem relatório de assinatura digital.
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,"RAMON CLEITON SOUZA DO NASCIMENTO - 03/26 - Março 2026 - Ficha de EPI, sem relatório de assinatura digital."
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,RAMON CLEITON SOUZA DO NASCIMENTO - 06/26 - Junho 2026 - Cartão ponto com total de horas extras ou noturnas sem relatório de assinatura digital.
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,"RAFAELA GABRIELA DA SILVA - 03/26 - Março 2026 - Capacitação de acordo com a ordem de serviço, sem relatório de assinatura digital."
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,RAFAELA GABRIELA DA SILVA - 03/26 - Março 2026 - Ficha de EPI sem relatório de assinatura digital.
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,"RAFAELA GABRIELA DA SILVA - 06/26 - Junho 2026 - Cartão ponto com total de horas extras ou noturnas, sem relatório de assinatura digital."
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,"PEDRO VITOR DE SOUZA SILVA - 03/26 - Março 2026 - Capacitação de acordo com a ordem de serviço, sem relatório de assinatura digital."
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,"PEDRO VITOR DE SOUZA SILVA - 03/26 - Março 2026 - Ficha de EPI, sem relatório de assinatura digital."
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,"PEDRO VITOR DE SOUZA SILVA - 06/26 - Junho 2026 - Cartão ponto com total de horas extras ou noturnas, sem relatório de assinatura digital."
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,MELQUIADES FERREIRA DA SILVA NETO - 03/26 - Março 2026 - Capacitação de acordo com a ordem de serviço sem relatório de assinatura digital.
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,MELQUIADES FERREIRA DA SILVA NETO - 03/26 - Março 2026 - Ficha de EPI sem relatório de assinatura digital.
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,MELQUIADES FERREIRA DA SILVA NETO - 06/26 - Junho 2026 - Cartão ponto com total de horas extras ou noturnas sem relatório de assinatura digital.
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"VICTOR TAVARES GOMES - ASO

Documento anexado, será incluso junto ao relatório mensal para à contratante. "
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,MARIA NASCIMENTO DOS SANTOS - 12/25 - Dezembro 2025 - ASO sem o risco físico conforme o PCMSO.
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,"MARIA NASCIMENTO DOS SANTOS - 03/26 - Março 2026 - Capacitação de acordo com a ordem de serviço, sem relatório de assinatura digital."
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,"MARIA NASCIMENTO DOS SANTOS - 03/26 - Março 2026 - Ficha de EPI, sem relatório de assinatura digital."
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,"MARIA NASCIMENTO DOS SANTOS - 06/26 - Junho 2026 - Cartão ponto com total de horas extras ou noturnas, sem relatório de assinatura digital."
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"VICTOR TAVARES GOMES - 06/26 - Junho 2026 - Cartão ponto com total de horas extras ou noturnas:

*Inconforme com a CCT (HE Intrajornada) - Pagamento fracionado/parcial de Horas Extras de Intrajornada nos dias 22/05 (00:22), 26/05 (00:11), 28/05 (00:24), 01/06 (00:25), 03/06 (00:30), 07/06 (00:32) e 09/06 (00:26). A norma coletiva estabelece a indenização integral de 1 hora extra a 60% por dia em que houver descumprimento do intervalo mínimo.

* Folha sem assinatura do gestor e colaborador. "
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"MATHEUS DO NASCIMENTO DOS SANTOS - ASO

Declaração será inclusa para devolutiva em relatório á contratante. "
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,MARIA EDILANE FERREIRA DA SILVA - 03/26 - Março 2026 - Capacitação de acordo com a ordem de serviço sem relatório de assinatura digital.
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,MARIA EDILANE FERREIRA DA SILVA - 03/26 - Março 2026 - Ficha de EPI sem relatório de assinatura digital.
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,MARIA EDILANE FERREIRA DA SILVA - 06/26 - Junho 2026 - Cartão ponto com total de horas extras ou noturnas sem relatório de assinatura digital.
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,MARIA DO SOCORRO BEZERRA - 03/26 - Março 2026 - ASO sem o risco físico conforme o PCMSO.
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,"MARIA DO SOCORRO BEZERRA - 03/26 - Março 2026 - Capacitação de acordo com a ordem de serviço, sem relatório de assinatura digital."
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,"MARIA DO SOCORRO BEZERRA - 03/26 - Março 2026 - Ficha de EPI, sem relatório de assinatura digital."
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,"MARIA DO SOCORRO BEZERRA - 06/26 - Junho 2026 - Cartão ponto com total de horas extras ou noturnas, sem relatório de assinatura digital."
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"MATHEUS DO NASCIMENTO DOS SANTOS - 06/26 - Junho 2026 - Cartão ponto com total de horas extras ou noturnas

Documento reprovado devido a inconsistências nas marcações de ponto, descumprimento de intervalos intrajornada e divergências de atrasos sem a devida justificativa ou abono do gestor, também sem assinaturas de gestor e colaborador. "
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,"MARIA DE FATIMA VILELA DE OLIVEIRA - 12/25 - Dezembro 2025 - ASO, sem o risco físico conforme o PCMSO."
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,"MARIA DE FATIMA VILELA DE OLIVEIRA - 03/26 - Março 2026 - Capacitação de acordo com a ordem de serviço, sem relatório de assinatura digital."
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,"MARIA DE FATIMA VILELA DE OLIVEIRA - 03/26 - Março 2026 - Ficha de EPI, sem relatório de assinatura digital."
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,"MARIA DE FATIMA VILELA DE OLIVEIRA - 06/26 - Junho 2026 - Cartão ponto com total de horas extras ou noturnas, sem relatório de assinatura digital."
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"PEDRO PINHEIRO DE LIMA BISNETO - ASO

Declaração será inclusa para devolutiva em relatório á contratante. "
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"PEDRO PINHEIRO DE LIMA BISNETO - Ordens de Serviço:

Documento e cadastro no sistema estão em divergência quanto a lotação do colaborador.
Informação deve estar em total conformidade.  "
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"PEDRO PINHEIRO DE LIMA BISNETO - Capacitação de acordo com a ordem de serviço.

Documento e cadastro no sistema estão em divergência quanto a lotação do colaborador.
Informações devem estar em total alinhamento. "
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"LINDENEIDE NOGUEIRA DANTAS - ASO

Declaração será inclusa para devolutiva em relatório á contratante. 
"
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,"LUCIVANDA QUEIROZ DA SILVA - 12/25 - Dezembro 2025 - ASO, sem o risco ruído conforme PGR/PCMSO."
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,"LUCIVANDA QUEIROZ DA SILVA - 03/26 - Março 2026 - Capacitação de acordo com a ordem de serviço, sem relatório de assinatura digital."
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"LINDENEIDE NOGUEIRA DANTAS - 06/26 - Junho 2026 - Cartão ponto com total de horas extras ou noturnas.

Necessário a importação/lançamento das batidas do sistema Contele, a remoção dos abonos indevidos e o reenvio da folha atualizada para análise."
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,"LUCIVANDA QUEIROZ DA SILVA - 03/26 - Março 2026 - Ficha de EPI, sem relatório de assinatura digital."
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"LINDENEIDE NOGUEIRA DANTAS - 06/26 - Junho 2026 - Cartão ponto com total de horas extras ou noturnas:

* Solicita-se a importação/lançamento das batidas do sistema Contele, a remoção dos abonos indevidos e o reenvio da folha atualizada para análise.

* Folha também está sem assinaturas, do colaborador e gestor. "
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,"LUCIVANDA QUEIROZ DA SILVA - 06/26 - Junho 2026 - Cartão ponto com total de horas extras ou noturnas, sem relatório de assinatura digital."
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"WAGNER NASCIMENTO MEDANI - ASO.

Declaração será inclusa para devolutiva em relatório á contratante."
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"MARCOS VINICIUS DA SILVA - ASO.

Declaração será inclusa para devolutiva em relatório á contratante. "
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"MARCOS VINICIUS DA SILVA - 06/26 - Junho 2026 - Cartão ponto com total de horas extras ou noturnas.

* Constam atrasos expressivos nos dias, sem  justificativa validada pela gestão, necessário atualização e correções para nova análise. 

* Em diversos dias trabalhados, o colaborador realizou intervalos para repouso e alimentação inferiores ao limite mínimo legal de 1 (uma) hora. 

* Folha sem assinaturas do gestor e colaborador. "
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,APROVADO,TERCEIROS,,,"LUCAS GABRIEL BARBOSA DO NASCIMENTO - 01/26 - Janeiro 2026 - Ficha de EPI, sem relatório de assinatura digital."
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"LARISSA LUANA DANTAS DE LIMA - ASO.

Declaração será inclusa para devolutiva em relatório á contratante. "
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"LARISSA LUANA DANTAS DE LIMA - 06/26 - Junho 2026 - Cartão ponto com total de horas extras ou noturnas.

*Omissão do Intervalo Intrajornada: Nos dias 06/06 e 08/06, o colaborador registrou apenas 2 batidas no dia inteiro (entrada e saída), caracterizando a supressão do intervalo para repouso e alimentação, o que gerou o lançamento incorreto de 1h de HE intrajornada em cada dia.


* Documento sem assinaturas de gestor e colaborador."
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"WENDERSON MATOS DA SILVA - ASO.

Declaração será inclusa para devolutiva em relatório á contratante. "
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"WAGNER NASCIMENTO MEDANI - 06/26 - Junho 2026 - Cartão ponto com total de horas extras ou noturnas:

* Omissão do Intervalo Intrajornada: Nos dias 23/05/2026 e 20/06/2026, o colaborador registrou apenas 2 marcações no dia (entrada e saída). Necessário a regularização dos registros de ponto, para nova análise. 

* Folha sem assinaturas de colaborador e gestor. "
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"GABRIEL ALVES OLIVEIRA - ASO.

Declaração será inclusa para devolutiva em relatório á contratante. 
"
LEVE ESTACIONAMENTO LTDA,34331150000108,APROVADO,TERCEIROS,,,"GABRIEL ALVES OLIVEIRA - 06/26 - Junho 2026 - Cartão ponto com total de horas extras ou noturnas.

* Documento reprovado devido a inconsistências no cumprimento do intervalo intrajornada, pendências de justificativas em lançamentos com apontamento de erro e atrasos não justificados.

* Documento sem assinaturas, do colaborador e gestor. "
