Razão Social,CPF/CNPJ,Situação da solicitação,Área da pendência,Documento,Marcas e representações,Pendência
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"NATALIA DE LUCENA PEREIRA - 01/26 - Janeiro 2026 - Documento reprovado devido à não aplicação dos reajustes e pisos salariais estabelecidos na CCT 2025/2026, gerando pagamentos incorretos a menor para os colaboradores. Exigindo folhas complementares dos pagamentos realizado nesse período, de salários, rescisões, férias, benefícios, assim como horas extras e adicionais."
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"NATALIA DE LUCENA PEREIRA - 02/26 - Fevereiro 2026 -Documento reprovado devido à não aplicação dos reajustes e pisos salariais estabelecidos na CCT 2025/2026, gerando pagamentos incorretos a menor para os colaboradores. Exigindo folhas complementares dos pagamentos realizado nesse período, de salários, rescisões, férias, benefícios, assim como horas extras e adicionais."
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"NATALIA DE LUCENA PEREIRA - 03/26 - Março 2026 - Documento reprovado devido à não aplicação dos reajustes e pisos salariais estabelecidos na CCT 2025/2026, gerando pagamentos incorretos a menor para os colaboradores. Exigindo folhas complementares dos pagamentos realizado nesse período, de salários, rescisões, férias, benefícios, assim como horas extras e adicionais."
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"NATALIA DE LUCENA PEREIRA - 04/26 - Abril 2026 - ASO REPROVADO devido à desconformidade com o PCMSO vigente. Constando ""Ausência de Riscos"", que são  previstos e mapeados no PCMSO para a função. 
"
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"RAFAEL RIBEIRO DA SILVA GOMES - 12/25 - Dezembro 2025 - Documento reprovado devido à não aplicação dos reajustes e pisos salariais estabelecidos na CCT 2025/2026, gerando pagamentos incorretos a menor para os colaboradores. Exigindo folhas complementares dos pagamentos realizado nesse período, de salários, rescisões, férias, benefícios, assim como horas extras e adicionais. 
"
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"RAFAEL RIBEIRO DA SILVA GOMES - 01/26 - Janeiro 2026 - Documento reprovado devido à não aplicação dos reajustes e pisos salariais estabelecidos na CCT 2025/2026, gerando pagamentos incorretos a menor para os colaboradores. Exigindo folhas complementares dos pagamentos realizado nesse período, de salários, rescisões, férias, benefícios, assim como horas extras e adicionais. 
"
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"RAFAEL RIBEIRO DA SILVA GOMES - 02/26 - Fevereiro 2026 - Documento reprovado devido à não aplicação dos reajustes e pisos salariais estabelecidos na CCT 2025/2026, gerando pagamentos incorretos a menor para os colaboradores. Exigindo folhas complementares dos pagamentos realizado nesse período, de salários, rescisões, férias, benefícios, assim como horas extras e adicionais. 
"
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"RAFAEL RIBEIRO DA SILVA GOMES - 03/26 - Março 2026 - Documento reprovado devido à não aplicação dos reajustes e pisos salariais estabelecidos na CCT 2025/2026, gerando pagamentos incorretos a menor para os colaboradores. Exigindo folhas complementares dos pagamentos realizado nesse período, de salários, rescisões, férias, benefícios, assim como horas extras e adicionais. 
"
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"RAFAEL RIBEIRO DA SILVA GOMES - 04/26 - Abril 2026 - Documento reprovado devido à não aplicação dos reajustes e pisos salariais estabelecidos na CCT 2025/2026, gerando pagamentos incorretos a menor para os colaboradores. Exigindo folhas complementares dos pagamentos realizado nesse período, de salários, rescisões, férias, benefícios, assim como horas extras e adicionais. 
d"
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"RAFAEL RIBEIRO DA SILVA GOMES - 04/26 - Abril 2026 - ASO REPROVADO devido à desconformidade com o PCMSO vigente. Constando ""Ausência de Riscos"", que são  previstos e mapeados no PCMSO para a função. 
"
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"TARCISIO PESSOA SIRINO - 12/25 - Dezembro 2025 - Documento reprovado devido à não aplicação dos reajustes e pisos salariais estabelecidos na CCT 2025/2026, gerando pagamentos incorretos a menor para os colaboradores. Exigindo folhas complementares dos pagamentos realizado nesse período, de salários, rescisões, férias, benefícios, assim como horas extras e adicionais. 
"
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"TARCISIO PESSOA SIRINO - 01/26 - Janeiro 2026 - Documento reprovado devido à não aplicação dos reajustes e pisos salariais estabelecidos na CCT 2025/2026, gerando pagamentos incorretos a menor para os colaboradores. Exigindo folhas complementares dos pagamentos realizado nesse período, de salários, rescisões, férias, benefícios, assim como horas extras e adicionais. 
"
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"TARCISIO PESSOA SIRINO - 02/26 - Fevereiro 2026 - Documento reprovado devido à não aplicação dos reajustes e pisos salariais estabelecidos na CCT 2025/2026, gerando pagamentos incorretos a menor para os colaboradores. Exigindo folhas complementares dos pagamentos realizado nesse período, de salários, rescisões, férias, benefícios, assim como horas extras e adicionais. 
"
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"TARCISIO PESSOA SIRINO - 03/26 - Março 2026 - Documento reprovado devido à não aplicação dos reajustes e pisos salariais estabelecidos na CCT 2025/2026, gerando pagamentos incorretos a menor para os colaboradores. Exigindo folhas complementares dos pagamentos realizado nesse período, de salários, rescisões, férias, benefícios, assim como horas extras e adicionais. 
"
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"TARCISIO PESSOA SIRINO - 04/26 - Abril 2026 - Documento reprovado devido à não aplicação dos reajustes e pisos salariais estabelecidos na CCT 2025/2026, gerando pagamentos incorretos a menor para os colaboradores. Exigindo folhas complementares dos pagamentos realizado nesse período, de salários, rescisões, férias, benefícios, assim como horas extras e adicionais. 
"
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,TARCISIO PESSOA SIRINO - 04/26 - Abril 2026 - Ficha de EPI - DOCUMENTO ANEXADO INCORRETO. 
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"TARCISIO PESSOA SIRINO - 04/26 - Abril 2026 -ASO REPROVADO devido à desconformidade com o PCMSO vigente. Constando ""Ausência de Riscos"", que são  previstos e mapeados no PCMSO para a função, também com data de validade vencida.  
"
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"ROMEYKA CHARLYENE BARBOSA DE LIMA - 12/25 - Dezembro 2025 - Documento reprovado devido à não aplicação dos reajustes e pisos salariais estabelecidos na CCT 2025/2026, gerando pagamentos incorretos a menor para os colaboradores. Exigindo folhas complementares dos pagamentos realizado nesse período, de salários, rescisões, férias, benefícios, assim como horas extras e adicionais."
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"ROMEYKA CHARLYENE BARBOSA DE LIMA - 01/26 - Janeiro 2026 - Documento reprovado devido à não aplicação dos reajustes e pisos salariais estabelecidos na CCT 2025/2026, gerando pagamentos incorretos a menor para os colaboradores. Exigindo folhas complementares dos pagamentos realizado nesse período, de salários, rescisões, férias, benefícios, assim como horas extras e adicionais."
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"ROMEYKA CHARLYENE BARBOSA DE LIMA - 02/26 - Fevereiro 2026 - Documento reprovado devido à não aplicação dos reajustes e pisos salariais estabelecidos na CCT 2025/2026, gerando pagamentos incorretos a menor para os colaboradores. Exigindo folhas complementares dos pagamentos realizado nesse período, de salários, rescisões, férias, benefícios, assim como horas extras e adicionais."
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"ROMEYKA CHARLYENE BARBOSA DE LIMA - 03/26 - Março 2026 - Documento reprovado devido à não aplicação dos reajustes e pisos salariais estabelecidos na CCT 2025/2026, gerando pagamentos incorretos a menor para os colaboradores. Exigindo folhas complementares dos pagamentos realizado nesse período, de salários, rescisões, férias, benefícios, assim como horas extras e adicionais."
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"ROMEYKA CHARLYENE BARBOSA DE LIMA - 04/26 - Abril 2026 - Documento reprovado devido à não aplicação dos reajustes e pisos salariais estabelecidos na CCT 2025/2026, gerando pagamentos incorretos a menor para os colaboradores. Exigindo folhas complementares dos pagamentos realizado nesse período, de salários, rescisões, férias, benefícios, assim como horas extras e adicionais."
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"ROMEYKA CHARLYENE BARBOSA DE LIMA - 04/26 - Abril 2026 - ASO REPROVADO devido à desconformidade com o PCMSO vigente. Constando ""Ausência de Riscos"", que são  previstos e mapeados no PCMSO para a função. "
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"ROBERTA SUELLEN FERREIRA DA SILVA - 03/26 - Março 2026 - Documento reprovado devido à não aplicação dos reajustes e pisos salariais estabelecidos na CCT 2025/2026, gerando pagamentos incorretos a menor para os colaboradores. Exigindo folhas complementares dos pagamentos realizado nesse período, de salários, rescisões, férias, benefícios, assim como horas extras e adicionais. 
"
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"ROBERTA SUELLEN FERREIRA DA SILVA - 04/26 - Abril 2026 - Documento reprovado devido à não aplicação dos reajustes e pisos salariais estabelecidos na CCT 2025/2026, gerando pagamentos incorretos a menor para os colaboradores. Exigindo folhas complementares dos pagamentos realizado nesse período, de salários, rescisões, férias, benefícios, assim como horas extras e adicionais. 
"
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"ROBERTA SUELLEN FERREIRA DA SILVA - 04/26 - Abril 2026   - ASO REPROVADO devido à desconformidade com o PCMSO vigente. Constando ""Ausência de Riscos"", que são  previstos e mapeados no PCMSO para a função. "
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"ELIZABETH KYZIS CAMARA DE MELO FERNANDES - 04/26 - Abril 2026 - ASO REPROVADO devido à desconformidade com o PCMSO vigente. Constando ""Ausência de Riscos"", que são  previstos e mapeados no PCMSO para a função. 
"
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,KATIENE SOARES DE LIMA - 04/26 - Abril 2026 -  Ponto sem justificativas de  ausências de registros de ponto. 
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,JULIO ROGER SALES LEITAO - 04/26 - Abril 2026 - Ausência de justificativas em datas sem preenchimento de horários. 
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,JEAN PIERRE DIAS DE ARAUJO - 04/26 - Abril 2026 - Datas sem justificativas de registro de ponto. 
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,JACIARA DE SOUZA SILVA - 04/26 - Abril 2026 - Sem justificativa em datas sem  registro. 
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"EWERTON SILVESTRE DOS SANTOS ALENCAR - 04/26 - Abril 2026 - ASO REPROVADO devido à desconformidade com o PCMSO vigente. Constando ""Ausência de Riscos"", que são  previstos e mapeados no PCMSO para a função."
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"BEDAN MAIA DE MORAIS NAUFNA - 04/26 - Abril 2026 -  ASO REPROVADO devido à desconformidade com o PCMSO vigente. Constando ""Ausência de Riscos"", que são  previstos e mapeados no PCMSO para a função."
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"AYSLLAN DELLON DA SILVA BARRETO - 04/26 - Abril 2026 - ASO REPROVADO devido à desconformidade com o PCMSO vigente. Constando ""Ausência de Riscos"", que são  previstos e mapeados no PCMSO para a função."
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"ARLETE CRISTINA DA SILVA - 04/26 - Abril 2026 - ASO REPROVADO devido à desconformidade com o PCMSO vigente. Constando ""Ausência de Riscos"", que são  previstos e mapeados no PCMSO para a função."
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"ARLETE BEATRIZ PESSOA - 04/26 - Abril 2026 - ASO REPROVADO devido à desconformidade com o PCMSO vigente. Constando ""Ausência de Riscos"", que são  previstos e mapeados no PCMSO para a função."
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"ANA KELY TEIXEIRA - 04/26 - Abril 2026 - ASO REPROVADO devido à desconformidade com o PCMSO vigente. Constando ""Ausência de Riscos"", que são  previstos e mapeados no PCMSO para a função. "
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"AMANDA CAMILA DUARTE DA SILVA CARDOSO - 04/26 - Abril 2026 - ASO REPROVADO devido à desconformidade com o PCMSO vigente. Constando ""Ausência de Riscos"", que são  previstos e mapeados no PCMSO para a função. 
"
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,ALLAN CLAUDINO TOSCANO DE MEDEIROS - 04/26 - Abril 2026 - Cartão ponto sem as justificativas nas datas com ausência de marcações. 
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"ALLAN CLAUDINO TOSCANO DE MEDEIROS - 04/26 - Abril 2026 - Cartão ponto sem justificativas correspondentes a todas as datas sem as marcações. ASO REPROVADO devido à desconformidade com o PCMSO vigente. Constando ""Ausência de Riscos"", que são  previstos e mapeados no PCMSO para a função. 
"
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"ALLAN CLAUDINO TOSCANO DE MEDEIROS - 04/26 - Abril 2026 -  ASO REPROVADO devido à desconformidade com o PCMSO vigente. Constando ""Ausência de Riscos"", que são  previstos e mapeados no PCMSO para a função. 
"
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"ALINE SILVA ELIAS - 04/26 - Abril 2026 - ASO REPROVADO devido à desconformidade com o PCMSO vigente. Constando ""Ausência de Riscos"", que são  previstos e mapeados no PCMSO para a função. 
"
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"ADRIANO DOS SANTOS SILVA - 04/26 - Abril 2026 - ASO REPROVADO devido à desconformidade com o PCMSO vigente. Constando ""Ausência de Riscos"", que são  previstos e mapeados no PCMSO para a função. 
"
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"LUAMA KALINE ARRUDA AMARAL - 04/26 - Abril 2026 -  ASO REPROVADO devido à desconformidade com o PCMSO vigente. Constando ""Ausência de Riscos"", que são  previstos e mapeados no PCMSO para a função."
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"ELIANE MARCOLINO CORDEIRO - 04/26 - Abril 2026 - ASO REPROVADO devido à desconformidade com o PCMSO vigente. Constando ""Ausência de Riscos"", que são  previstos e mapeados no PCMSO para a função."
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"DENIS NILSON DA SILVA - 04/26 - Abril 2026 - Ausência de marcações e  descrições em folha ponto, e  ASO REPROVADO devido à desconformidade com o PCMSO vigente. Constando ""Ausência de Riscos"", que são  previstos e mapeados no PCMSO para a função."
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"DENIS NILSON DA SILVA - 04/26 - Abril 2026 - ASO REPROVADO devido à desconformidade com o PCMSO vigente. Constando ""Ausência de Riscos"", que são  previstos e mapeados no PCMSO para a função."
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"DELINE MARCOLINO SILVA - 04/26 - Abril 2026 - ASO REPROVADO devido à desconformidade com o PCMSO vigente. Constando ""Ausência de Riscos"", que são  previstos e mapeados no PCMSO para a função."
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"PRISCILA LIMA DE SOUSA CARVALHO - 12/25 - Dezembro 2025 - Documento reprovado devido à não aplicação dos reajustes e pisos salariais estabelecidos na CCT 2025/2026, gerando pagamentos incorretos a menor para os colaboradores. Exigindo folhas complementares dos pagamentos realizado nesse período, de salários, rescisões, férias, benefícios, assim como horas extras e adicionais."
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"PRISCILA LIMA DE SOUSA CARVALHO - 01/26 - Janeiro 2026 - Documento reprovado devido à não aplicação dos reajustes e pisos salariais estabelecidos na CCT 2025/2026, gerando pagamentos incorretos a menor para os colaboradores. Exigindo folhas complementares dos pagamentos realizado nesse período, de salários, rescisões, férias, benefícios, assim como horas extras e adicionais."
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"PRISCILA LIMA DE SOUSA CARVALHO - 02/26 - Fevereiro 2026 - Documento reprovado devido à não aplicação dos reajustes e pisos salariais estabelecidos na CCT 2025/2026, gerando pagamentos incorretos a menor para os colaboradores. Exigindo folhas complementares dos pagamentos realizado nesse período, de salários, rescisões, férias, benefícios, assim como horas extras e adicionais."
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"PRISCILA LIMA DE SOUSA CARVALHO - 03/26 - Março 2026 - Documento reprovado devido à não aplicação dos reajustes e pisos salariais estabelecidos na CCT 2025/2026, gerando pagamentos incorretos a menor para os colaboradores. Exigindo folhas complementares dos pagamentos realizado nesse período, de salários, rescisões, férias, benefícios, assim como horas extras e adicionais."
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"PRISCILA LIMA DE SOUSA CARVALHO - 04/26 - Abril 2026 - Documento reprovado devido à não aplicação dos reajustes e pisos salariais estabelecidos na CCT 2025/2026, gerando pagamentos incorretos a menor para os colaboradores. Exigindo folhas complementares dos pagamentos realizado nesse período, de salários, rescisões, férias, benefícios, assim como horas extras e adicionais."
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"PRISCILA LIMA DE SOUSA CARVALHO - 04/26 - Abril 2026 -  ASO REPROVADO devido à  desconformidade com o PCMSO vigente. Constando ""Ausência de Riscos"", que são  previstos e mapeados no PCMSO para a função. 
"
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"PETERSON RUAN NUNES DE  ARAUJO BARBOSA DE OLIVEIRA - 03/26 - Março 2026 - Documento reprovado devido à não aplicação dos reajustes e pisos salariais estabelecidos na CCT 2025/2026, gerando pagamentos incorretos a menor para os colaboradores. Exigindo folhas complementares dos pagamentos realizado nesse período, de salários, rescisões, férias, benefícios, assim como horas extras e adicionais. "
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"PETERSON RUAN NUNES DE  ARAUJO BARBOSA DE OLIVEIRA - 04/26 - Abril 2026 - Documento reprovado devido à não aplicação dos reajustes e pisos salariais estabelecidos na CCT 2025/2026, gerando pagamentos incorretos a menor para os colaboradores. Exigindo folhas complementares dos pagamentos realizado nesse período, de salários, rescisões, férias, benefícios, assim como horas extras e adicionais. "
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"PETERSON RUAN NUNES DE  ARAUJO BARBOSA DE OLIVEIRA - 04/26 - Abril 2026  - ASO REPROVADO devido à  desconformidade com o PCMSO vigente.  Constando ""Ausência de Riscos"", que são  previstos e mapeados no PCMSO para a função. "
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"PAULO CESAR SILVINO - 12/25 - Dezembro 2025 - Documento reprovado devido à não aplicação dos reajustes e pisos salariais estabelecidos na CCT 2025/2026, gerando pagamentos incorretos a menor para os colaboradores. Exigindo folhas complementares dos pagamentos realizado nesse período, de salários, rescisões, férias, benefícios, assim como horas extras e adicionais. "
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"PAULO CESAR SILVINO - 01/26 - Janeiro 2026 - Documento reprovado devido à não aplicação dos reajustes e pisos salariais estabelecidos na CCT 2025/2026, gerando pagamentos incorretos a menor para os colaboradores. Exigindo folhas complementares dos pagamentos realizado nesse período, de salários, rescisões, férias, benefícios, assim como horas extras e adicionais."
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"PAULO CESAR SILVINO - 02/26 - Fevereiro 2026 - Documento reprovado devido à não aplicação dos reajustes e pisos salariais estabelecidos na CCT 2025/2026, gerando pagamentos incorretos a menor para os colaboradores. Exigindo folhas complementares dos pagamentos realizado nesse período, de salários, rescisões, férias, benefícios, assim como horas extras e adicionais. "
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"PAULO CESAR SILVINO - 03/26 - Março 2026 - Documento reprovado devido à não aplicação dos reajustes e pisos salariais estabelecidos na CCT 2025/2026, gerando pagamentos incorretos a menor para os colaboradores. Exigindo folhas complementares dos pagamentos realizado nesse período, de salários, rescisões, férias, benefícios, assim como horas extras e adicionais."
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"PAULO CESAR SILVINO - 04/26 - Abril 2026 -  - Documento reprovado devido à não aplicação dos reajustes e pisos salariais estabelecidos na CCT 2025/2026, gerando pagamentos incorretos a menor para os colaboradores. Exigindo folhas complementares dos pagamentos realizado nesse período, de salários, rescisões, férias, benefícios, assim como horas extras e adicionais."
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,TERCEIROS,,,"PAULO CESAR SILVINO - 04/26 - Abril 2026 - ASO - ASO REPROVADO devido à  desconformidade com o PCMSO vigente da empresa KARUANA.  Constando ""Ausência de Riscos"", omitindo os riscos de Radiações Ionizantes, Ruído e Fatores Ergonômicos que são  previstos e mapeados no PCMSO para a função. "
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,DOCUMENTOS,RECIBO DE FÉRIAS + COMPROVANTE DE PAGAMENTO,12/25 - Dezembro 2025,"RECIBO DE FÉRIAS + COMPROVANTE DE PAGAMENTO - 12/25 - Dezembro 2025 - Documento reprovado devido à não aplicação dos reajustes e pisos salariais estabelecidos na CCT 2025/2026, gerando pagamentos incorretos a menor para os colaboradores. Exigindo folhas complementares dos pagamentos realizado nesse período, de salários, rescisões, férias, benefícios, assim como horas extras e adicionais."
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,DOCUMENTOS,RECIBO DE FÉRIAS + COMPROVANTE DE PAGAMENTO,02/26 - Fevereiro 2026,"RECIBO DE FÉRIAS + COMPROVANTE DE PAGAMENTO - 02/26 - Fevereiro 2026 - Documento reprovado devido à não aplicação dos reajustes e pisos salariais estabelecidos na CCT 2025/2026, gerando pagamentos incorretos a menor para os colaboradores. Exigindo folhas complementares dos pagamentos realizado nesse período, de salários, rescisões, férias, benefícios, assim como horas extras e adicionais."
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,DOCUMENTOS,RECIBO DE FÉRIAS + COMPROVANTE DE PAGAMENTO,03/26 - Março 2026,"RECIBO DE FÉRIAS + COMPROVANTE DE PAGAMENTO - 03/26 - Março 2026 -  Documento reprovado devido à não aplicação dos reajustes e pisos salariais estabelecidos na CCT 2025/2026, gerando pagamentos incorretos a menor para os colaboradores. Exigindo folhas complementares dos pagamentos realizado nesse período, de salários, rescisões, férias, benefícios, assim como horas extras e adicionais."
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,DOCUMENTOS,DCTFWEB,04/26 - Abril 2026,DCTFWEB - 04/26 - Abril 2026 - Documento REPROVADO devido à inconsistência na base de cálculo tributária decorrente do descumprimento da CCT 2025/2026.
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,DOCUMENTOS,FOPAG - (FOLHA DE PAGAMENTO + RESUMO),12/25 - Dezembro 2025,"FOPAG - (FOLHA DE PAGAMENTO + RESUMO) - 12/25 - Dezembro 2025 - Documento reprovado devido à não aplicação dos reajustes e pisos salariais estabelecidos na CCT 2025/2026, gerando pagamentos incorretos a menor para os colaboradores. Exigindo folhas complementares dos pagamentos realizado nesse período, de salários, benefícios, assim como horas extras e adicionais."
KARUANA SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,13389550000277,EM_ELABORACAO,DOCUMENTOS,FOPAG - (FOLHA DE PAGAMENTO + RESUMO),01/26 - Janeiro 2026,"FOPAG - (FOLHA DE PAGAMENTO + RESUMO) - 01/26 - Janeiro 2026 - Documento reprovado devido à não aplicação dos reajustes e pisos salariais estabelecidos na CCT 2025/2026, gerando pagamentos incorretos a menor para os colaboradores. Exigindo folhas complementares dos pagamentos realizado nesse período, de salários, benefícios, assim como horas extras e adicionais."
